,Date,Open,High,Low,Close,Adj.Close,Volume
634,8/9/2011,6.204793,6.501089,5.891067,6.284967,6.074493,15206308
635,8/10/2011,6.431372,6.467973,6.300653,6.316339,6.104815,14440036
636,8/11/2011,6.164705,6.427886,6.164705,6.415686,6.200835,9555966
637,8/12/2011,6.431372,6.549891,6.373856,6.375599,6.162091,12707386
638,8/15/2011,6.396514,6.631808,6.309368,6.556862,6.337285,12629924
639,8/16/2011,6.576034,6.664923,6.48366,6.487145,6.269901,7927142
640,8/17/2011,6.492374,6.572549,6.396514,6.4244,6.209258,5836919
641,8/18/2011,6.4244,6.443572,6.291938,6.291938,6.081232,5886812
642,8/19/2011,6.187363,6.239651,6.100217,6.220479,6.012165,6668059
643,8/22/2011,6.211764,6.34074,6.196078,6.208278,6.000374,4954205
644,8/23/2011,6.210021,6.283224,6.187363,6.25708,6.047542,4235043
645,8/24/2011,6.311111,6.562091,6.265795,6.450544,6.234526,12334838
646,8/25/2011,6.363398,6.588235,6.363398,6.560348,6.340653,8206432
647,8/26/2011,6.591721,6.624836,6.431372,6.490631,6.27327,6484551
648,8/29/2011,6.448801,6.448801,6.389542,6.396514,6.182306,3489444
649,8/30/2011,6.448801,6.48366,6.380827,6.396514,6.182306,4033674
650,8/31/2011,6.394771,6.396514,6.223965,6.274509,6.064386,5744012
651,9/1/2011,6.358169,6.413943,6.250108,6.274509,6.064386,2145061
652,9/2/2011,6.276252,6.319825,6.204793,6.248366,6.039118,1731789
654,9/6/2011,6.053159,6.093246,5.985185,6.04793,5.845394,3075621
655,9/7/2011,6.079302,6.135076,6.079302,6.133333,5.927938,3673572
656,9/8/2011,6.140305,6.218736,6.082788,6.082788,5.879086,3344302
657,9/9/2011,6.150762,6.183877,6.067102,6.110675,5.906038,2387345
658,9/13/2011,6.065359,6.094989,5.978213,5.999128,5.798227,2514499
659,9/14/2011,6.013071,6.128104,5.939869,6.126361,5.921199,2598932
660,9/15/2011,6.152505,6.258823,6.119389,6.126361,5.921199,4224039
661,9/16/2011,6.135076,6.204793,6.107189,6.121132,5.916145,1548809
662,9/19/2011,6.114161,6.142047,6.042701,6.061873,5.858871,2574410
663,9/20/2011,6.061873,6.197821,6.014814,6.187363,5.980158,4607528
664,9/21/2011,6.194335,6.309368,6.098474,6.302396,6.091339,4849094
665,9/22/2011,6.206535,6.230936,6.04793,6.04793,5.845394,7075169
666,9/23/2011,5.941612,6.0061,5.90501,5.910239,5.712316,4736214
667,9/26/2011,5.910239,5.924183,5.573856,5.629629,5.441103,8013204
668,9/27/2011,5.728976,5.734204,5.504139,5.558169,5.372035,6440688
669,9/28/2011,5.664488,5.664488,5.228758,5.34379,5.164835,7365343
670,9/29/2011,5.350762,5.362962,5.239215,5.24793,5.072186,3891384
671,9/30/2011,5.342047,5.34379,5.141612,5.193899,5.019964,8188628
672,10/10/2011,5.44488,5.44488,5.172984,5.230501,5.055341,6556338
673,10/11/2011,5.333333,5.40305,5.228758,5.268845,5.092401,8446059
674,10/12/2011,5.228758,5.477995,5.179956,5.455337,5.272647,9798422
675,10/13/2011,5.455337,5.718518,5.390849,5.678431,5.48827,12971173
676,10/14/2011,5.786492,5.943355,5.772549,5.875381,5.678626,25037583
677,10/17/2011,5.995642,6.447058,5.936383,6.300653,6.089654,31687965
678,10/18/2011,6.222222,6.57952,6.196078,6.380827,6.167143,39445995
679,10/19/2011,6.379084,6.445315,6.136819,6.21525,6.007111,23292104
680,10/20/2011,6.168191,6.34074,6.065359,6.274509,6.064386,20175826
681,10/21/2011,6.279738,6.391285,6.049673,6.100217,5.895931,10505144
682,10/24/2011,6.135076,6.182135,5.877124,6.117647,5.912778,17855650
683,10/25/2011,6.10196,6.413943,6.032244,6.326797,6.114923,29879545
684,10/26/2011,6.243137,6.440087,6.239651,6.260566,6.050911,19468966
685,10/27/2011,6.239651,6.373856,6.091503,6.150762,5.944784,13263091
686,10/28/2011,6.274509,6.361655,6.135076,6.344226,6.131769,17107084
687,10/31/2011,6.37037,6.623093,6.312854,6.515032,6.296854,36675815
688,11/1/2011,6.45403,6.535947,6.34074,6.448801,6.232842,15335746
689,11/2/2011,6.326797,6.675381,6.276252,6.638779,6.416458,34574983
690,11/3/2011,6.710239,7.111111,6.69281,6.968191,6.734838,49673479
691,11/4/2011,6.964705,6.982135,6.813071,6.884531,6.653979,19263839
692,11/7/2011,6.945533,6.950762,6.671895,6.671895,6.448464,19107739
693,11/8/2011,6.657952,6.74684,6.497603,6.501089,6.283379,14560025
694,11/9/2011,6.56732,6.657952,6.396514,6.656209,6.433303,21922075
695,11/10/2011,6.532461,6.673638,6.469716,6.563834,6.344023,14132988
696,11/11/2011,6.612636,6.69281,6.49586,6.623093,6.401298,10506257
697,11/14/2011,6.718954,6.814814,6.60915,6.814814,6.586597,16412726
698,11/15/2011,6.8183,7.137254,6.797385,7.112854,6.874657,26066747
699,11/16/2011,7.126797,7.126797,6.710239,6.731154,6.505739,21008074
700,11/17/2011,6.717211,6.766013,6.598692,6.652723,6.429935,24524754
701,11/18/2011,6.605664,6.793899,6.570806,6.623093,6.401298,21753318
702,11/21/2011,6.546405,6.656209,6.413943,6.455773,6.239581,10846072
703,11/22/2011,6.408714,6.588235,6.408714,6.499346,6.281694,10402454
704,11/23/2011,6.501089,6.708496,6.422657,6.605664,6.384451,11191980
706,11/25/2011,6.657952,6.766013,6.630065,6.701525,6.477103,7663607
707,11/28/2011,6.727668,6.778213,6.682352,6.727668,6.502369,7608441
708,11/29/2011,6.779956,6.954248,6.729411,6.919389,6.68767,19448943
709,11/30/2011,6.935076,6.935076,6.361655,6.535947,6.317069,19648361
710,12/1/2011,6.689324,6.797385,6.553376,6.600435,6.379396,20512050
711,12/2/2011,6.480174,6.562091,6.387799,6.434858,6.219366,9829737
712,12/5/2011,6.387799,6.433115,6.164705,6.189106,5.981843,12114800
713,12/6/2011,6.169934,6.319825,6.169934,6.208278,6.000374,7613805
714,12/7/2011,6.190849,6.271023,5.971241,5.979956,5.779697,7102468
715,12/8/2011,5.986928,6.093246,5.756862,5.826579,5.631458,14215000
716,12/9/2011,5.769063,5.854466,5.722004,5.781263,5.587658,6519773
717,12/12/2011,5.781263,5.960784,5.781263,5.844008,5.648302,6019400
718,12/13/2011,5.844008,6.128104,5.844008,5.960784,5.761168,19263805
719,12/14/2011,5.873638,6.013071,5.842265,5.842265,5.646617,6636462
720,12/15/2011,5.838779,5.891067,5.681917,5.803921,5.609558,6331359
721,12/16/2011,5.751633,6.096732,5.751633,6.081045,5.877401,7661725
722,12/19/2011,6.030501,6.236165,5.978213,6.223965,6.015535,8862595
723,12/20/2011,6.222222,6.387799,6.171677,6.239651,6.030696,7124632
724,12/21/2011,6.239651,6.293681,6.152505,6.159477,5.953206,7052271
725,12/22/2011,6.159477,6.159477,5.908496,6.06013,5.857187,5492009
726,12/23/2011,6.06013,6.234422,6.06013,6.178649,5.971737,4280874
728,12/27/2011,6.210021,6.28671,5.925925,6.100217,5.895931,5784536
729,12/28/2011,6.082788,6.082788,5.716775,5.985185,5.784752,11455601
731,12/30/2011,6.039215,6.128104,5.910239,6.100217,5.895931,9047779
732,1/4/2012,6.100217,6.135076,5.751633,5.838779,5.643249,4980259
733,1/5/2012,5.837037,5.837037,5.254901,5.254901,5.078923,17771911
734,1/6/2012,5.159041,5.200871,4.730283,4.96732,4.800973,20925437
735,1/9/2012,4.96732,5.141612,4.850544,5.054466,4.8852,15856832
736,1/10/2012,5.056209,5.376906,5.054466,5.298474,5.121037,23791851
737,1/11/2012,5.307189,5.38562,5.211328,5.291503,5.114298,20745061
738,1/12/2012,5.281045,5.355991,5.195642,5.228758,5.053656,10010893
739,1/13/2012,5.213071,5.242701,4.951633,5.028322,4.859932,16301086
741,1/17/2012,4.963834,5.237472,4.810457,5.16427,4.991327,13644165
742,1/18/2012,5.14684,5.207843,4.827886,4.888888,4.725167,7793946
743,1/19/2012,4.888888,4.974291,4.827886,4.862745,4.699899,6689793
744,1/20/2012,4.864488,5.141612,4.862745,5.099782,4.928998,8613605
745,1/30/2012,5.193899,5.314161,5.099782,5.227015,5.051971,9758035
746,1/31/2012,5.228758,5.261873,5.125925,5.197385,5.023334,3712288
747,2/1/2012,5.197385,5.263616,5.159041,5.159041,4.986273,2713504
748,2/2/2012,5.082352,5.237472,4.928976,5.193899,5.019964,8213868
749,2/3/2012,5.159041,5.542483,5.089324,5.432679,5.250747,13268324
750,2/6/2012,5.432679,5.471023,5.326361,5.38562,5.205265,6906200
751,2/7/2012,5.392592,5.394335,5.26013,5.272331,5.09577,4498320
752,2/8/2012,5.263616,5.455337,5.213071,5.451851,5.269278,7551158
753,2/9/2012,5.458823,5.626143,5.455337,5.6122,5.424256,11658158
754,2/10/2012,5.586056,5.891067,5.559912,5.643572,5.454578,12426759
755,2/13/2012,5.57037,6.16122,5.45708,6.0183,5.816758,18654000
756,2/14/2012,6.025272,6.187363,5.885838,6.040958,5.838656,13686863
757,2/15/2012,6.042701,6.117647,5.960784,6.056644,5.853817,15598535
758,2/16/2012,6.056644,6.20305,6.056644,6.135076,5.929623,15785417
759,2/17/2012,6.159477,6.168191,5.908496,6.04793,5.845394,11542708
761,2/21/2012,6.274509,6.760784,6.21525,6.745098,6.519217,32690616
762,2/22/2012,6.741612,6.950762,6.642265,6.919389,6.68767,37002853
763,2/23/2012,6.898474,6.898474,6.659694,6.710239,6.485525,21182471
764,2/24/2012,6.724183,6.778213,6.664923,6.710239,6.485525,10304309
765,2/27/2012,6.69281,7.055337,6.588235,6.724183,6.499002,28860250
766,2/28/2012,6.724183,6.884531,6.696296,6.797385,6.569752,17916055
767,2/29/2012,6.816557,6.875816,6.708496,6.842701,6.613551,14330984
768,3/1/2012,6.828758,7.058823,6.779956,6.894989,6.664088,22706052
769,3/2/2012,6.919389,7.213943,6.919389,7.163398,6.923508,22535253
770,3/5/2012,7.233115,7.498039,7.104139,7.111111,6.872972,32943164
771,3/6/2012,7.025708,7.287145,6.936819,7.247058,7.004365,17838920
772,3/7/2012,7.180827,7.213943,6.950762,7.006535,6.771898,20176349
773,3/8/2012,7.01525,7.062309,6.954248,7.051851,6.815697,15253505
774,3/9/2012,7.058823,7.250544,7.051851,7.247058,7.004365,14237210
775,3/12/2012,7.315032,7.541612,7.259259,7.389978,7.1425,14173736
776,3/13/2012,7.400435,7.459694,7.2122,7.248801,7.006051,17611875
777,3/14/2012,7.274945,7.459694,6.888017,6.971677,6.738207,28508013
778,3/15/2012,7.145969,7.250544,6.69281,7.2,6.958884,27521978
779,3/16/2012,7.179084,7.389978,6.954248,7.28366,7.039743,23834733
780,3/19/2012,7.250544,7.355119,7.12854,7.18257,6.942037,10402133
781,3/20/2012,7.184313,7.302832,6.875816,6.898474,6.667456,14145330
782,3/21/2012,6.992592,7.037908,6.208278,6.605664,6.384451,41587104
783,3/22/2012,6.596949,6.706753,6.452287,6.570806,6.350761,14419083
784,3/23/2012,6.584749,6.772984,6.490631,6.605664,6.384451,16415882
785,3/26/2012,6.570806,6.736383,6.393028,6.623093,6.401298,17758119
786,3/27/2012,6.624836,6.656209,6.433115,6.46623,6.249686,15833227
787,3/28/2012,6.499346,6.499346,6.222222,6.267538,6.057649,20567199
788,3/29/2012,6.222222,6.344226,6.159477,6.225708,6.01722,13909358
789,3/30/2012,6.230936,6.326797,6.213507,6.260566,6.050911,9998563
790,4/5/2012,6.281481,6.610893,6.276252,6.593464,6.372659,13867302
792,4/9/2012,6.553376,6.649237,6.480174,6.562091,6.342338,9027784
793,4/10/2012,6.563834,6.57952,6.126361,6.359912,6.146929,27442686
794,4/11/2012,6.230936,6.436601,6.208278,6.366884,6.153668,8349416
795,4/12/2012,6.366884,6.562091,6.366884,6.530718,6.312016,9394307
796,4/13/2012,6.612636,6.673638,6.501089,6.501089,6.283379,10628328
797,4/16/2012,6.501089,6.779956,6.457516,6.762527,6.536061,22164243
798,4/17/2012,6.769498,6.84793,6.617864,6.631808,6.409719,10723364
799,4/18/2012,6.623093,6.767755,6.605664,6.738126,6.512477,11053724
800,4/19/2012,6.759041,6.759041,6.570806,6.696296,6.47205,12623010
801,4/20/2012,6.682352,6.69281,6.605664,6.675381,6.451834,6783658
802,4/23/2012,6.675381,6.675381,6.274509,6.311111,6.099763,17197725
803,4/24/2012,6.311111,6.358169,5.908496,6.096732,5.892564,22113088
804,4/25/2012,6.122875,6.157734,5.948583,6.096732,5.892564,9239480
805,4/26/2012,6.093246,6.237908,6.093246,6.105446,5.900985,7810820
807,5/2/2012,6.208278,6.260566,6.135076,6.204793,5.997005,9289936
808,5/3/2012,6.187363,6.379084,6.183877,6.330283,6.118293,7933011
809,5/4/2012,6.359912,6.445315,6.264052,6.326797,6.114923,6065111
810,5/7/2012,6.307625,6.344226,6.16122,6.344226,6.131769,11940557
811,5/8/2012,6.344226,6.344226,6.236165,6.258823,6.049226,4734263
812,5/9/2012,6.222222,6.291938,6.164705,6.281481,6.071125,6726076
813,5/10/2012,6.305882,6.305882,6.079302,6.222222,6.01385,8215182
814,5/11/2012,6.189106,6.274509,6.081045,6.094989,5.890878,8882252
815,5/14/2012,6.152505,6.194335,6.065359,6.10196,5.897615,6382859
816,5/15/2012,6.013071,6.178649,5.978213,6.178649,5.971737,5596713
817,5/16/2012,6.189106,6.218736,6.117647,6.189106,5.981843,4681656
818,5/17/2012,6.187363,6.387799,6.16122,6.323311,6.111555,10758001
819,5/18/2012,6.309368,6.347712,6.220479,6.229193,6.020587,5554381
820,5/21/2012,6.235294,6.324183,6.109803,6.162091,5.980834,4121246
821,5/22/2012,6.169934,6.264052,6.109803,6.216993,6.034122,4224831
822,5/23/2012,6.198692,6.282352,6.172549,6.222222,6.039196,7374424
823,5/24/2012,6.14379,6.235294,6.138562,6.169934,5.988447,4613030
824,5/25/2012,6.135947,6.183006,5.882352,5.890196,5.716937,6074826
826,5/29/2012,6.094117,6.135947,5.877124,6.031372,5.853961,11296865
827,5/30/2012,5.984313,6.0183,5.926797,5.942483,5.767685,7998801
828,5/31/2012,5.937254,6.235294,5.887581,6.149019,5.968147,13999530
829,6/1/2012,6.135947,6.381699,6.117647,6.342483,6.155921,16253867
830,6/4/2012,6.326797,6.763398,6.222222,6.342483,6.155921,33523508
831,6/5/2012,6.444444,6.645751,6.431372,6.556862,6.363994,23887369
832,6/6/2012,6.559477,6.559477,6.332026,6.366013,6.178759,12551175
833,6/7/2012,6.405228,6.507189,6.14379,6.177777,5.996059,13281884
834,6/8/2012,6.248366,6.324183,6.175163,6.261437,6.077259,8929481
835,6/11/2012,6.22745,6.439215,6.013071,6.363398,6.176221,11845611
836,6/12/2012,6.258823,6.384313,6.039215,6.065359,5.886949,14080892
837,6/13/2012,6.081045,6.25098,6.075816,6.203921,6.021434,10081349
838,6/14/2012,6.159477,6.271895,5.960784,5.992156,5.815899,14115669
839,6/15/2012,6.013071,6.073202,5.777777,5.900653,5.727087,12026320
840,6/18/2012,5.900653,5.986928,5.89281,5.93464,5.760074,9157333
841,6/19/2012,5.93464,6.10196,5.887581,6.039215,5.861574,13843700
842,6/20/2012,6.065359,6.065359,5.950326,6.054901,5.876798,5375888
843,6/21/2012,6.013071,6.06013,5.874509,5.908496,5.734698,6132580
844,6/25/2012,5.853594,5.960784,5.741176,5.754248,5.584988,7706958
845,6/26/2012,5.754248,5.78562,5.717647,5.720261,5.552001,4566009
846,6/27/2012,5.720261,5.835294,5.647058,5.78562,5.615438,6890607
847,6/28/2012,5.78562,5.816993,5.38562,5.456209,5.295716,7786495
848,6/29/2012,5.437908,5.440522,4.909803,5.150326,4.998831,37507188
849,7/2/2012,5.09281,5.380392,5.09281,5.267973,5.113017,16501497
850,7/3/2012,5.372549,5.796078,5.369934,5.796078,5.625588,39920786
852,7/5/2012,5.830065,5.984313,5.751633,5.82745,5.656037,15612418
853,7/6/2012,5.835294,6.007843,5.628758,6.005228,5.828586,20325197
854,7/9/2012,5.960784,6.169934,5.911111,6.044444,5.866649,27056799
855,7/10/2012,6.013071,6.039215,5.699346,5.751633,5.58245,15913009
856,7/11/2012,5.704575,5.929411,5.704575,5.864052,5.691562,10006234
857,7/12/2012,5.830065,6.138562,5.764705,6.120261,5.940235,16813300
858,7/13/2012,6.112418,6.115032,5.966013,5.986928,5.810824,9494797
859,7/16/2012,6.007843,6.007843,5.482352,5.592156,5.427664,21880579
860,7/17/2012,5.558169,5.568627,5.254901,5.377777,5.219591,12570652
861,7/18/2012,5.380392,5.537254,5.294117,5.440522,5.280491,13487879
862,7/19/2012,5.45098,5.626143,5.403921,5.518954,5.356615,9368002
863,7/20/2012,5.532026,5.68366,5.362091,5.432679,5.272877,11512618
864,7/23/2012,5.359477,5.521568,5.281045,5.490196,5.328703,11048726
865,7/24/2012,5.487581,5.511111,5.36732,5.464052,5.303329,12808322
866,7/25/2012,5.464052,5.464052,5.275816,5.294117,5.138391,8389326
867,7/26/2012,5.294117,5.388235,5.244444,5.247058,5.092718,5624639
868,7/27/2012,5.304575,5.315032,5.071895,5.071895,4.922707,8128392
869,7/30/2012,5.084967,5.228758,5.069281,5.082352,4.932857,7460157
870,7/31/2012,5.084967,5.220915,5.084967,5.163398,5.011518,8971204
871,8/1/2012,5.150326,5.550326,5.124183,5.490196,5.328703,20347171
872,8/2/2012,5.490196,5.704575,5.437908,5.610457,5.445427,18495427
873,8/3/2012,5.613071,5.788235,5.613071,5.754248,5.584988,15647260
874,8/6/2012,5.694117,6.057516,5.673202,5.966013,5.790524,17285339
875,8/7/2012,6.005228,6.078431,5.911111,5.997385,5.820973,13408139
876,8/8/2012,6.013071,6.193464,6.013071,6.054901,5.876798,15028811
877,8/9/2012,6.054901,6.363398,6,6.324183,6.138159,22005641
888,8/24/2012,6.956862,6.956862,6.956862,6.956862,6.752228,9955931
889,8/27/2012,7.210457,7.45098,6.920261,7.113725,6.904476,87274803
890,8/28/2012,7.077124,7.537254,7.077124,7.210457,6.998363,52934787
891,8/29/2012,7.100653,7.545098,6.949019,7.42745,7.208973,56623265
892,8/30/2012,7.435294,7.521568,7.006535,7.014379,6.808052,46864592
893,8/31/2012,6.980392,7.694117,6.956862,7.516339,7.295248,57311466
895,9/4/2012,7.764705,7.777777,7.560784,7.615686,7.391673,36743229
896,9/5/2012,7.526797,7.631372,7.359477,7.414379,7.196287,32876089
897,9/6/2012,7.403921,7.524183,7.265359,7.524183,7.302861,31537285
898,9/7/2012,7.550326,7.790849,7.477124,7.686274,7.460184,47556240
899,9/10/2012,7.649673,7.973856,7.581699,7.816993,7.587058,36000475
900,9/11/2012,7.816993,7.816993,7.477124,7.49281,7.272411,24312449
901,9/12/2012,7.516339,7.654901,7.443137,7.49281,7.272411,19721172
902,9/13/2012,7.469281,7.657516,7.364705,7.36732,7.150612,16076302
903,9/14/2012,7.346405,7.566013,7.215686,7.477124,7.257187,22638327
904,9/17/2012,7.458823,7.461437,7.205228,7.205228,6.993288,13349303
905,9/18/2012,7.197385,7.278431,7.045751,7.124183,6.914627,18785236
906,9/19/2012,7.124183,7.38562,7.066666,7.32549,7.110012,15025345
907,9/20/2012,7.354248,7.383006,7.163398,7.262745,7.049113,13122844
908,9/21/2012,7.288888,7.315032,7.215686,7.281045,7.066874,9624113
909,9/24/2012,7.24183,7.777777,7.194771,7.579084,7.356147,30350391
910,9/25/2012,7.477124,7.628758,7.267973,7.278431,7.064338,18746975
911,9/26/2012,7.137254,7.372549,6.954248,6.980392,6.775065,21481693
912,9/27/2012,6.993464,7.307189,6.980392,7.281045,7.066874,21607906
913,9/28/2012,7.223529,7.477124,7.223529,7.430065,7.211513,14202072
914,10/8/2012,7.529411,7.662745,7.424836,7.526797,7.305398,8054872
915,10/9/2012,7.518954,7.754248,7.511111,7.72549,7.498247,19716876
916,10/10/2012,7.72549,7.93464,7.654901,7.840522,7.609896,34826013
917,10/11/2012,7.790849,7.960784,7.633986,7.900653,7.668257,19118168
918,10/12/2012,7.900653,8.078431,7.738562,7.76732,7.538846,22828682
919,10/15/2012,7.803921,7.869281,7.620915,7.764705,7.536308,11834358
920,10/16/2012,7.764705,7.793464,7.592156,7.620915,7.396747,16060245
921,10/17/2012,7.633986,7.639215,7.380392,7.547712,7.325697,18068416
922,10/18/2012,7.526797,7.764705,7.500653,7.762091,7.533772,13092255
923,10/19/2012,7.759477,7.877124,7.607843,7.68366,7.457647,9610144
924,10/22/2012,7.694117,7.715032,7.545098,7.709803,7.483021,8378647
925,10/23/2012,7.720261,7.741176,7.57647,7.639215,7.414509,6172475
926,10/24/2012,7.581699,7.74379,7.505882,7.529411,7.307935,9106334
927,10/25/2012,7.503267,7.573856,7.270588,7.317647,7.1024,11082895
928,10/26/2012,7.317647,7.40915,7.139869,7.210457,6.998363,10195694
931,10/31/2012,7.320261,7.383006,7.24183,7.315032,7.099862,6086584
932,11/1/2012,7.320261,7.448366,7.296732,7.416993,7.198824,10772928
933,11/2/2012,7.424836,7.769934,7.419607,7.722875,7.495708,20530010
934,11/5/2012,7.699346,8.094117,7.673202,7.984313,7.749456,36450127
935,11/6/2012,7.921568,7.973856,7.704575,7.913725,7.680945,23797053
936,11/7/2012,7.869281,8.078431,7.819607,7.971241,7.736769,26121410
937,11/8/2012,7.85098,8.049673,7.610457,7.610457,7.386597,20898143
938,11/9/2012,7.594771,7.746405,7.432679,7.526797,7.305398,17501723
939,11/12/2012,7.560784,7.678431,7.437908,7.529411,7.307935,9210565
940,11/13/2012,7.529411,7.568627,7.346405,7.372549,7.155688,8125673
941,11/14/2012,7.396078,7.443137,7.213071,7.364705,7.148074,13803155
942,11/15/2012,7.364705,7.477124,7.294117,7.330718,7.115087,9213518
943,11/16/2012,7.330718,7.38562,7.084967,7.24183,7.028813,11581159
944,11/19/2012,7.239215,7.315032,7.095424,7.155555,6.945076,7460452
945,11/20/2012,7.171241,7.42745,7.171241,7.317647,7.1024,11163132
946,11/21/2012,7.320261,7.432679,7.163398,7.315032,7.099862,8031677
948,11/23/2012,7.124183,7.186928,6.996078,7.079738,6.87149,8051923
949,11/26/2012,7.056209,7.181699,6.389542,6.666666,6.470568,36070056
950,11/27/2012,6.616993,6.616993,6.274509,6.326797,6.140695,25141036
951,11/28/2012,6.366013,6.4183,6.20915,6.352941,6.16607,9545926
952,11/29/2012,6.392156,6.4,6.146405,6.339869,6.153384,13181565
953,11/30/2012,6.324183,6.46013,6.284967,6.368627,6.181295,6500472
954,12/3/2012,6.4183,6.593464,6.368627,6.394771,6.206671,13615152
955,12/4/2012,6.352941,6.467973,6.224836,6.462745,6.272645,13625755
956,12/5/2012,6.428758,6.896732,6.379084,6.760784,6.561918,18158066
957,12/6/2012,6.8183,6.922875,6.779084,6.828758,6.627892,12757052
958,12/7/2012,6.773856,6.928104,6.745098,6.870588,6.66849,8336648
959,12/10/2012,6.852287,7.111111,6.849673,6.951633,6.747152,11736962
960,12/11/2012,6.959477,7.019607,6.745098,6.797385,6.597441,8557014
961,12/12/2012,6.797385,6.810457,6.590849,6.640522,6.445193,8800835
962,12/13/2012,6.653594,6.737254,6.515032,6.726797,6.52893,9520115
963,12/14/2012,6.69281,7.111111,6.682352,6.98562,6.780139,16353871
964,12/17/2012,6.980392,6.988235,6.326797,6.849673,6.648191,31096901
965,12/18/2012,6.766013,6.833986,6.69281,6.718954,6.521317,10043268
966,12/19/2012,6.718954,7.132026,6.666666,7.095424,6.886714,21648145
967,12/20/2012,7.056209,7.163398,6.98562,7.056209,6.848653,11565579
968,12/21/2012,7.058823,7.320261,7.032679,7.249673,7.036425,18162599
969,12/24/2012,7.249673,7.505882,7.2,7.430065,7.211513,15905562
971,12/26/2012,7.422222,7.542483,7.320261,7.526797,7.305398,21833100
972,12/27/2012,7.479738,7.686274,7.461437,7.620915,7.396747,22695886
973,12/28/2012,7.607843,7.756862,7.581699,7.754248,7.526159,18884476
974,12/31/2012,7.843137,8,7.764705,7.921568,7.688558,24842411
975,1/4/2013,7.947712,7.973856,7.464052,7.518954,7.297786,21874257
976,1/7/2013,7.495424,7.631372,7.317647,7.555555,7.333311,20944579
977,1/8/2013,7.581699,7.981699,7.555555,7.806535,7.576908,23097775
978,1/9/2013,7.900653,8.156862,7.759477,7.994771,7.759606,26855799
979,1/10/2013,7.937254,7.979084,7.816993,7.882352,7.650495,10757510
980,1/11/2013,7.921568,7.968627,7.675816,7.686274,7.460184,14346370
981,1/14/2013,7.581699,7.979084,7.555555,7.895424,7.663182,18175631
982,1/15/2013,7.898039,8.20915,7.822222,8.073202,7.835732,25629531
983,1/16/2013,8.073202,8.269281,7.960784,8.16732,7.92708,25001393
984,1/17/2013,8.156862,8.16732,7.871895,7.905882,7.673332,20948415
985,1/18/2013,7.926797,7.973856,7.798692,7.913725,7.680945,18537043
987,1/22/2013,7.85098,7.905882,7.678431,7.790849,7.561683,18477136
988,1/23/2013,7.72549,7.790849,7.594771,7.738562,7.510934,12722409
989,1/24/2013,7.735947,7.749019,7.359477,7.581699,7.358685,20964090
990,1/25/2013,7.524183,7.699346,7.469281,7.573856,7.351073,5978107
991,1/28/2013,7.573856,7.89281,7.573856,7.790849,7.561683,11916022
992,1/29/2013,7.806535,7.814379,7.503267,7.628758,7.40436,24191174
993,1/30/2013,7.712418,7.722875,7.372549,7.464052,7.244499,23473458
994,1/31/2013,7.464052,7.529411,7.267973,7.40915,7.191211,12534253
995,2/1/2013,7.42745,7.675816,7.38562,7.647058,7.422122,16910256
996,2/4/2013,7.675816,7.835294,7.406535,7.424836,7.206436,16628789
997,2/5/2013,7.607843,8.156862,7.490196,7.801307,7.571834,65739708
998,2/6/2013,7.856209,8.020915,7.712418,7.882352,7.650495,33433078
999,2/7/2013,7.858823,8.671895,7.816993,8.671895,8.416814,71348008
1000,2/8/2013,8.62745,9.278431,8.569934,9.124183,8.855796,62317485
1002,2/19/2013,9.145098,9.226143,8.828758,8.862745,8.60205,27181849
1003,2/20/2013,8.862745,9.032679,8.630065,8.983006,8.718773,27732722
1004,2/21/2013,8.862745,9.281045,8.773856,9.019607,8.754297,29528743
1005,2/22/2013,8.993464,9.173856,8.645751,8.705882,8.4498,26773458
1006,2/25/2013,8.779084,8.88366,8.504575,8.671895,8.416814,19905311
1007,2/26/2013,8.65098,8.98562,8.549019,8.622222,8.368601,19052325
1008,2/27/2013,8.635294,8.831372,8.475816,8.569934,8.31785,16778695
1009,2/28/2013,8.572549,8.828758,8.549019,8.826143,8.566525,14384436
1010,3/1/2013,8.820915,9.173856,8.732026,9.061437,8.794896,23857626
1011,3/4/2013,8.954248,9.171241,8.580392,8.65098,8.396513,23849850
1012,3/5/2013,8.713725,8.928104,8.614379,8.928104,8.665486,16107086
1013,3/6/2013,9.17647,9.328104,8.938562,9.194771,8.92431,26928566
1014,3/7/2013,9.215686,9.503267,9.150326,9.262745,8.990284,33663469
1015,3/8/2013,9.205228,9.252287,8.836601,8.875816,8.614735,20100482
1016,3/11/2013,8.810457,9.084967,8.781699,8.888888,8.627423,12083469
1017,3/12/2013,8.873202,8.980392,8.313725,8.562091,8.31024,26109235
1018,3/13/2013,8.457516,8.457516,8.190849,8.371241,8.125004,17627397
1019,3/14/2013,8.373856,8.528104,8.366013,8.423529,8.175752,9659360
1020,3/15/2013,8.452287,8.713725,8.439215,8.470588,8.221427,21671118
1021,3/18/2013,8.470588,8.538562,8.318954,8.339869,8.094554,10704055
1022,3/19/2013,8.339869,8.54379,8.339869,8.522875,8.272176,12335651
1023,3/20/2013,8.530718,8.881045,8.509803,8.849673,8.589361,19145643
1024,3/21/2013,8.888888,9.118954,8.789542,8.969934,8.706086,20788756
1025,3/22/2013,9.071895,9.228758,8.881045,8.977777,8.713699,15939000
1026,3/25/2013,8.969934,9.296732,8.862745,9.281045,9.008044,26808032
1027,3/26/2013,9.24183,9.471895,9.045751,9.411764,9.134921,22563460
